"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"10610967","HZ363860","07/25/2016 11:45:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10610977","HZ363895","07/24/2016 10:25:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10608598","HZ360919","07/23/2016 11:05:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171682","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805532","-87,645513456","POINT (-87.645513456 41.83805532)"
"10602014","HZ353912","07/18/2016 12:25:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10590116","HZ340896","07/08/2016 12:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","DRUG STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10574300","HZ322227","06/24/2016 10:25:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10561931","HZ305857","06/13/2016 04:00:00 PM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SMALL RETAIL STORE","false","true","0915","11","08B","1171697","1884328","2016","2021 Sep 07 03:41:02 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10527310","HZ269834","05/18/2016 02:45:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0914","11","06","1171692","1884328","2016","2018 Feb 10 03:50:01 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"10519191","HZ261092","05/11/2016 11:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0914","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10495006","HZ235698","04/21/2016 03:00:00 PM","007XX W 31ST ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER","false","false","0915","11","11","1171668","1884327","2016","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"10492850","HZ233444","04/20/2016 01:10:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10491485","HZ232203","04/18/2016 02:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171668","1884327","2016","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"10487539","HZ227626","04/15/2016 10:30:00 AM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0914","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10477027","HZ216197","04/06/2016 10:14:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10472049","HZ211273","03/31/2016 03:02:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10459187","HZ198018","03/23/2016 12:20:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10458445","HZ197681","03/22/2016 10:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","0914","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10450715","HZ189777","03/16/2016 02:10:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","OTHER","false","false","0915","11","08A","1171678","1884328","2016","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"10443679","HZ182054","03/10/2016 01:40:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10438345","HZ176738","03/04/2016 02:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","OTHER","false","false","0915","11","06","1171678","1884328","2016","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"10436203","HZ173893","03/04/2016 06:20:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0915","11","26","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10429281","HZ166769","02/22/2016 05:00:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","0915","11","08A","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10401487","HZ137991","02/02/2016 03:28:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","true","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10400363","HZ137309","01/30/2016 01:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10393558","HZ130178","01/27/2016 05:15:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2016","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"11911256","JC534410","01/01/2016 12:00:00 AM","007XX W 31ST ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","0914","11","11",,,"2016","2019 Dec 05 03:41:27 PM",,,
"10363259","HY554973","12/30/2015 01:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","DRUG STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10343711","HY534489","12/12/2015 01:40:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10331028","HY521684","12/02/2015 05:30:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0914","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10321135","HY510672","11/22/2015 01:20:00 AM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","RESTAURANT","true","false","0915","11","08A","1171668","1884327","2015","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"10303466","HY491684","11/05/2015 12:00:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","APARTMENT","false","false","0914","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10283169","HY471219","10/21/2015 06:43:00 PM","007XX W 31ST ST","4625","OTHER OFFENSE","PAROLE VIOLATION","ALLEY","true","false","0914","11","26","1171692","1884328","2015","2018 Feb 10 03:50:01 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"10281403","HY469451","10/20/2015 02:40:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","false","false","0915","11","26","1171697","1884328","2015","2016 Mar 15 03:51:11 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10285898","HY473560","10/19/2015 09:00:00 AM","007XX W 31ST ST","1242","DECEPTIVE PRACTICE","COMPUTER FRAUD","SMALL RETAIL STORE","false","false","0915","11","11","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10271105","HY459057","10/12/2015 01:10:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0915","11","06","1171697","1884328","2015","2015 Oct 19 03:58:42 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10269170","HY456618","10/10/2015 08:45:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","RESTAURANT","false","false","0915","11","06","1171668","1884327","2015","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"10218348","HY404855","08/31/2015 03:10:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","true","false","0915","11","06","1171970","1884335","2015","2018 Feb 10 03:50:01 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"10171359","HY359218","07/28/2015 02:15:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10171205","HY359146","07/28/2015 12:55:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10129707","HY318154","06/27/2015 01:30:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0915","11","06","1171668","1884327","2015","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"10124194","HY312057","06/22/2015 09:05:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0914","11","06","1171556","1884325","2015","2018 Feb 10 03:50:01 PM","41,838049855","-87,645975895","POINT (-87.645975895 41.838049855)"
"10114873","HY303657","06/16/2015 02:59:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10102568","HY291589","06/07/2015 03:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10100681","HY288471","06/05/2015 05:10:00 AM","007XX W 31ST ST","051A","ASSAULT","AGGRAVATED: HANDGUN","CONVENIENCE STORE","false","false","0915","11","04A","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10084300","HY273148","05/24/2015 12:01:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10082880","HY271072","05/22/2015 02:00:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","0915","11","06","1171922","1884333","2015","2018 Feb 10 03:50:01 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"10056580","HY246016","05/03/2015 10:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10053543","HY242516","04/30/2015 11:47:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10044693","HY233712","04/24/2015 04:20:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10032680","HY222506","04/15/2015 03:36:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"10029806","HY219902","04/13/2015 03:00:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9969933","HY159632","02/21/2015 08:30:00 PM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESTAURANT","false","false","0914","11","04B","1171692","1884328","2015","2018 Feb 10 03:50:01 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"9968142","HY157165","02/19/2015 08:44:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","DRUG STORE","true","false","0915","11","08A","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9962607","HY151547","02/14/2015 01:30:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","true","false","0915","11","08B","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9954899","HY143391","02/07/2015 10:00:00 AM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0914","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9939178","HY128071","01/25/2015 11:25:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9924973","HY113793","01/13/2015 05:15:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0915","11","06","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9918800","HY107575","01/06/2015 06:55:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0915","11","06","1171993","1884335","2015","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"9923409","HY105128","01/04/2015 10:21:00 PM","007XX W 31ST ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","SMALL RETAIL STORE","false","false","0915","11","11","1171697","1884328","2015","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9897004","HX547220","12/18/2014 04:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9889017","HX539168","12/12/2014 08:20:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","BARBERSHOP","false","false","0914","11","14","1171958","1884334","2014","2018 Feb 10 03:50:01 PM","41,838065715","-87,644500512","POINT (-87.644500512 41.838065715)"
"9867266","HX517737","11/23/2014 03:37:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9865507","HX515235","11/21/2014 03:50:00 PM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","STREET","false","false","0915","11","04B","1172053","1884337","2014","2016 Feb 04 06:33:39 AM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"9862272","HX512106","11/19/2014 12:20:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0915","11","06","1171697","1884328","2014","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9862136","HX511971","11/18/2014 07:57:00 PM","007XX W 31ST ST","2210","LIQUOR LAW VIOLATION","SELL/GIVE/DEL LIQUOR TO MINOR","DRUG STORE","true","false","0915","11","22","1171697","1884328","2014","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9811127","HX459772","10/08/2014 11:50:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","OTHER","false","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9799497","HX448631","09/29/2014 06:38:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9771874","HX422728","09/10/2014 05:00:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0914","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9767375","HX417817","09/06/2014 12:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9754890","HX404689","08/26/2014 05:45:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"9741470","HX391915","08/17/2014 07:44:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0915","11","06","1171697","1884328","2014","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
